,Unnamed: 0,id,name,type,price,original_price,discount,discount_rate,rating_average,review_count,productset_group_name,day_ago_created,all_time_quantity_sold
264,264,2045021,Áo Sơ Mi Envymen EV8 (Size S),simple,499000,525000,26000,5,0.0,0,Thời trang nam/Áo sơ mi nam/Áo sơ mi nam tay dài,1508.0,
265,265,15415657,Dĩa thắng xe máy wave s ,simple,96000,96000,0,0,4.5,8,Ô Tô - Xe Máy - Xe Đạp/Phụ kiện - Chăm sóc xe/Phụ kiện xe máy/Phụ kiện khác,1130.0,
266,266,98870092,"Combo Super Starters – Pupil’s Book, Super Starters – Activity Book, Super Starters – Teacher’s Book",simple,355200,444000,88800,20,0.0,0,Nhà Sách Tiki/Sách tiếng Việt/Sách Học Ngoại Ngữ/Sách Học Tiếng Anh,390.0,4.0
267,267,104153835,Ty ngậm đơn Pigeon size S,configurable,79281,94000,14719,16,5.0,14,Đồ Chơi - Mẹ & Bé/Đồ dùng cho bé/Đồ dùng ăn uống cho bé/Núm ti,364.0,57.0
268,268,98532867,Ốp Kính Ip In Hình Hoa Cúc IPBOX Cho Iphone 6 S Plus/7/8 Plus/Xr/X/S Max/11/11ProMax/12Mini/12ProMax,configurable,115700,115700,0,0,0.0,0,Thiết Bị Số - Phụ Kiện Số/Phụ Kiện Điện Thoại và Máy Tính Bảng/Bao Da - Ốp Lưng/Bao Da - Ốp Lưng Điện Thoại iPhone,392.0,
269,269,170917012,Combo 10 Móc chữ S inox,configurable,31500,31500,0,0,0.0,0,"Nhà Cửa - Đời Sống/Đồ dùng và thiết bị nhà tắm/Phụ kiện giặt ủi/Móc treo, kẹp quần áo",86.0,4.0
270,270,155314329,YOYO 676111A - BĂNG LĂNG KIẾM S,simple,175000,175000,0,0,0.0,0,Thể Thao - Dã Ngoại/Dụng cụ câu cá/Dụng cụ câu cá khác,161.0,
271,271,171238994,BCĐR P/S Muối tre - 23437,simple,29500,29500,0,0,0.0,0,NGON/Chăm sóc cá nhân/Chăm sóc cơ thể,84.0,
272,272,171220327,BCĐR P/S Muối tre - 23437,simple,29500,29500,0,0,0.0,0,TikiNGON/Chăm sóc cá nhân/Chăm sóc cơ thể,84.0,
273,273,43346040,[ 10 miếng ] Mặt nạ siêu cấp ẩm JMsolution S.O.S Ampoule Hyaluronic Mask 30ml,simple,189000,189000,0,0,5.0,1,Làm Đẹp - Sức Khỏe/Chăm sóc da mặt/Mặt nạ,925.0,1.0
274,274,142066372,Quần dài cạp cao size S,simple,479000,520000,41000,8,0.0,0,Thể Thao - Dã Ngoại/Trang phục thể thao nữ/Quần thể thao nữ,206.0,
275,275,13724578,Banh Bóng Đá Ak 47 S,simple,690000,690000,0,0,0.0,0,Thể Thao - Dã Ngoại/Các môn thể thao đồng đội/Bóng Đá/Banh bóng đá,1162.0,
276,276,52873179,PTP Khăn  TX-S BLACK,simple,815000,815000,0,0,0.0,0,"Thể Thao - Dã Ngoại/Phụ kiện thể thao/Khăn đa năng, khăn thể thao",785.0,
277,277,77203617,Dầu Gội Thảo Dược S'heskin,simple,198000,198000,0,0,0.0,0,"Làm Đẹp - Sức Khỏe/Chăm sóc tóc và da đầu/Dầu gội, dầu xả/Dầu Gội",476.0,
278,278,143361250,Móc chữ S - Móc inox chữ S Combo 5 cái,configurable,12000,12000,0,0,0.0,0,"Nhà Cửa - Đời Sống/Đồ dùng và thiết bị nhà tắm/Phụ kiện giặt ủi/Móc treo, kẹp quần áo",201.0,
279,279,160931198,Túi đeo chéo nam nữ- S CHÉO,configurable,90000,100000,10000,10,0.0,0,Túi thời trang nam/Túi đeo chéo nam,126.0,
280,280,4137277,Ghế Ăn S/Po Combi,simple,3579300,3690000,110700,3,5.0,1,Đồ Chơi - Mẹ & Bé/Đồ dùng cho bé/Đồ dùng ăn uống cho bé/Ghế ăn,1382.0,3.0
281,281,14966490,A Daughter’s a Daughter,simple,177000,177000,0,0,0.0,0,Nhà Sách Tiki/English Books/Fiction - Literature,1138.0,3.0
282,282,138114473,DRESS77-ĐẦM SỌC SUÔNG BÈO s-6xl,configurable,630000,630000,0,0,0.0,0,Thời trang nữ/Đầm nữ/Đầm suông,218.0,
283,283,34968823,TRÂM CÀI TÓC GỖ HOA S,simple,88000,88000,0,0,0.0,0,Phụ kiện thời trang/Phụ kiện thời trang nữ/Phụ kiện tóc nữ,987.0,7.0
284,284,2045031,Áo Sơ Mi Envymen EV10 (Size S),simple,499000,525000,26000,5,0.0,0,Thời trang nam/Áo sơ mi nam/Áo sơ mi nam tay dài,1508.0,
285,285,98870917,"Combo Fantastic Flyers – Teacher’s Book, Fantastic Flyers – Activity Book, Fantastic Flyers – Pupil’s Book",simple,355200,444000,88800,20,0.0,0,Nhà Sách Tiki/Sách tiếng Việt/Sách Học Ngoại Ngữ/Sách Học Tiếng Anh,390.0,2.0
286,286,25984584,Xe Điều Khiển Tanaka-FA86B-S,simple,539100,599000,59900,10,4.2,5,Đồ Chơi - Mẹ & Bé/Đồ chơi/Đồ chơi điều khiển/Xe điều khiển và phụ kiện,1039.0,10.0
287,287,98298818,Vani nước Rayner’s 500ml,simple,285000,285000,0,0,0.0,0,Nhà Cửa - Đời Sống/Dụng cụ nhà bếp/Dụng cụ làm bánh/Dụng  cụ làm bánh khác,393.0,
288,288,179556189,Ổ khóa vân tay thông minh K.r.a.s.s K250,simple,2377000,2377000,0,0,0.0,0,Nhà Cửa - Đời Sống/Dụng cụ & Thiết bị tiện ích/Bảo vệ nhà cửa/Ổ khóa,21.0,
289,289,155063638,Combo Cây Bàng Singapore Size S + Chậu Gỗ Bầu S The Fish,simple,209000,220000,11000,5,0.0,0,"Nhà Cửa - Đời Sống/Ngoài trời & sân vườn/Hoa tươi, Cây cảnh & Hạt giống/Cây cảnh",162.0,
290,290,142100437,Quần dài cạp cao size S,simple,519000,549000,30000,5,0.0,0,Thể Thao - Dã Ngoại/Trang phục thể thao nữ/Quần thể thao nữ,206.0,
291,291,111062938,Netac N600S 512GB SSD 2.5in SATA6Gb/s TLC Nand Flash Solid State Drive With R/W Up To 500/400MB/s,configurable,665000,665000,0,0,0.0,0,Hàng Quốc Tế/Laptop & Máy Vi Tính/Linh kiện máy tính,342.0,
292,292,39963185,Túi y tế đỏ size S,simple,95000,95000,0,0,0.0,0,Làm Đẹp - Sức Khỏe/Thiết bị chăm sóc sức khỏe/Thiết bị khác,951.0,13.0
293,293,173733246,"[MIỄN PHÍ VẬN CHUYỂN] Lõi Lọc Nước 3M đầy đủ chủng loại (3M AP110, AP2-C405-SG, HSF-IR, C-LC, HF10-MS, HF20-MS, FF101, HF40-S, HF90-S, AP420, HF90 HF8-S, AP917HD-S) - Hàng Chính Hãng",configurable,600000,600000,0,0,5.0,2,"Nhà Cửa - Đời Sống/Đồ dùng phòng ăn/Bình lọc, lõi lọc, thiết bị lọc nước/Lõi lọc",71.0,2.0
294,294,105529349,Núm vú Wesser cổ rộng size S,simple,93280,106000,12720,12,5.0,1,Đồ Chơi - Mẹ & Bé/Đồ dùng cho bé/Đồ dùng ăn uống cho bé/Núm ti,274.0,3.0
295,295,77721858,Cục hút ẩm Electra S-DP-01,simple,127000,127000,0,0,0.0,0,"Máy Ảnh - Máy Quay Phim/Phụ Kiện Máy Ảnh, Máy Quay/Túi Hút Ẩm Cho Máy Ảnh, Máy Quay",477.0,1.0
296,296,29918326,Dock Sạc Không Dây Đồng Hồ Thông Minh Samsung Gear S-3 Frontier / Gear S-2 Classic,simple,164000,164000,0,0,5.0,2,Hàng Quốc Tế/Thiết Bị Số - Phụ Kiện Số/Adapter - Củ sạc,978.0,3.0
297,297,163027487,Mù tạt Wasabi S&B (43g),simple,30000,30000,0,0,0.0,0,"TIKINGON/Dầu ăn, gia vị/Tương ớt, cà, mù tạt",116.0,12.0
298,298,2613115,At Bertram’s Hotel,simple,177000,177000,0,0,0.0,0,"Nhà Sách Tiki/English Books/Fiction - Literature/Mystery, Thriller & Suspense",1459.0,10.0
299,299,160598424,Serum dưỡng da cấp nước Caudalie Vinosource-Hydra S.O.S Thirst-Quenching Serum 30ml,simple,1080000,1080000,0,0,0.0,0,Làm Đẹp - Sức Khỏe/Chăm sóc da mặt/Serum,138.0,1.0
300,300,131532711,Cọ Mop Happy Size S/M,configurable,150000,150000,0,0,0.0,0,Nhà Sách Tiki/Văn phòng phẩm/Bút Chì Màu - Bút Lông Màu - Sáp Màu/Cọ Vẽ - Màu Nước,231.0,
301,301,17963850,The Brain’S Way Of Healing,simple,553000,553000,0,0,0.0,0,"Hàng Quốc Tế/Sách, Văn phòng phẩm & Quà lưu niệm/English Books/Medical Books",1109.0,
302,302,51406125,Carrera Cool/S Navigator Sunglasses,configurable,1562000,1562000,0,0,0.0,0,Hàng Quốc Tế/Thời Trang/Thời trang nữ/Mắt kính nữ,809.0,
303,303,15584755,Lược spa size S,simple,120000,120000,0,0,0.0,0,Bách Hóa Online/Chăm sóc thú cưng/Phụ kiện thú cưng/Dành cho chó/Dụng cụ chăm sóc,1128.0,
304,304,33098916,Bút thử điện Stanley 66-120-S,simple,39000,39000,0,0,5.0,1,"Nhà Cửa - Đời Sống/Sửa chữa nhà cửa/Thùng đồ nghề, túi công cụ",992.0,1.0
305,305,146596994,Áo Phông chữ E.S.S dài tay,configurable,110000,110000,0,0,0.0,0,Thời trang nữ/Áo nữ/Áo thun nữ,190.0,
306,306,125053152,Áo Bra Nữ sẵn Size S,simple,195000,195000,0,0,0.0,0,Thời trang nữ/Đồ lót nữ/Áo ngực/Áo không đệm - Bralette,265.0,
307,307,32157092,Cáp S-Video 20m Choseal Chính Hãng,simple,605000,605000,0,0,0.0,0,Thiết Bị Số - Phụ Kiện Số/Phụ kiện máy tính và Laptop/Các Loại Cáp Chuyển Đổi/Bộ Chuyển Đổi Khác,1000.0,
308,308,130621615,đầm caro cao cấp size s-6xl,simple,480000,504000,24000,5,0.0,0,Thời trang nữ/Đầm nữ/Đầm suông,241.0,
309,309,147853977,Móc treo đồ chữ S tiện dụng,simple,7000,7000,0,0,0.0,0,"Nhà Cửa - Đời Sống/Đồ dùng và thiết bị nhà tắm/Phụ kiện giặt ủi/Giá, kệ phơi quần áo",163.0,
310,310,158494247,Áo bomber phối tay chữ S H2A,configurable,511000,511000,0,0,0.0,0,Thời trang nam/Áo vest - Áo khoác nam/Áo khoác bomber nam,152.0,
311,311,164248013,QUẦN JEAN NGỐ | S.M.L,simple,98000,123000,25000,20,0.0,0,Thời trang nữ/Quần nữ/Quần jean nữ,112.0,
312,312,182967289,Xe Đạp Điện DK Miku Max S,configurable,12466000,12466000,0,0,0.0,0,Ô Tô - Xe Máy - Xe Đạp/Xe điện/Xe đạp điện,20.0,
313,313,32405736,Đai Quấn Nóng Heating Pad (Size S),simple,650000,650000,0,0,0.0,0,Làm Đẹp - Sức Khỏe/Thiết bị làm đẹp/Massage thư giãn và làm đẹp/Làm thon gọn cơ thể,1001.0,
314,314,38407246,Hai kéo tỉa size S LCG-26,simple,360000,360000,0,0,0.0,0,Làm Đẹp - Sức Khỏe/Dụng cụ làm đẹp/Dao - Máy cạo râu & Hớt tóc,958.0,
315,315,157268300,COMBO BỘ DA.S DA CÁ 60B,simple,2760000,2760000,0,0,0.0,0,Thời trang nữ/Đồ ngủ - Đồ mặc nhà nữ/Đồ mặc nhà/Đồ bộ ngắn,155.0,
316,316,177663765,S.úng bắn keo có công tắc,configurable,20000,20000,0,0,0.0,0,Nhà Sách Tiki/Quà lưu niệm/Phụ kiện - Vật liệu trang trí,46.0,
317,317,141773474,QUẦN CARO - SIZE S M L,configurable,350000,350000,0,0,0.0,0,Thời trang nữ/Quần nữ/Quần ống rộng nữ,207.0,
318,318,13360904,Earcuff Bạc 925 Hàn Quốc 123EC-S,simple,162500,325000,162500,50,0.0,0,Đồng hồ và Trang sức/Trang sức/Bông tai,1168.0,
319,319,110779838,Chậu Cây Kim Ngân size S | ,simple,220000,220000,0,0,0.0,0,"Nhà Cửa - Đời Sống/Ngoài trời & sân vườn/Hoa tươi, Cây cảnh & Hạt giống/Cây cảnh",343.0,
320,320,172368555,BỘ 8 Móc Chữ S NHỰA (P239),simple,48000,48000,0,0,0.0,0,"Nhà Cửa - Đời Sống/Đồ dùng và thiết bị nhà tắm/Phụ kiện giặt ủi/Giá, kệ phơi quần áo",79.0,
321,321,141803066,Tem rời Wave S xanh bạc (P),simple,189000,189000,0,0,0.0,0,Ô Tô - Xe Máy - Xe Đạp/Phụ kiện - Chăm sóc xe/Phụ kiện xe máy/Decal trang trí,206.0,
322,322,75666180,Thùng rác Hailo Pure S Đỏ 3L,simple,1699000,2080000,381000,18,0.0,0,"Nhà Cửa - Đời Sống/Đồ dùng và thiết bị nhà tắm/Dụng cụ vệ sinh/Thùng rác, đồ hốt rác",519.0,
323,323,155371143,Bộ đồ ngủ Amanta babydoll (S/M),configurable,935000,935000,0,0,0.0,0,"Thời trang nữ/Đồ ngủ - Đồ mặc nhà nữ/Đồ ngủ nữ/Đồ ngủ cosplay, gợi cảm",152.0,
324,324,107960982,Áo sơmi thun nữ size s 57-62kg,simple,162000,162000,0,0,0.0,0,Thời trang nữ/Áo nữ/Áo sơ mi nữ,357.0,
325,325,177661999,S.úng bắn keo có công tắc,configurable,20000,20000,0,0,0.0,0,Nhà Sách Tiki/Quà lưu niệm/Phụ kiện - Vật liệu trang trí,46.0,
326,326,103966694,ÁO NELLY Heybig size S đến 3XL,configurable,220800,220800,0,0,0.0,0,Thời trang nữ/Áo nữ/Áo thun nữ,372.0,
327,327,157305893,Bộ dao Zwilling professional S 3 món ,simple,2870700,2870700,0,0,0.0,0,"Nhà Cửa - Đời Sống/Dụng cụ nhà bếp/Dao, kéo và phụ kiện/Dao các loại",154.0,
328,328,32222912,Bút Cao Cấp CEO - 6636R(S),simple,170998,256500,85502,33,0.0,0,Nhà Sách Tiki/Văn phòng phẩm/Dụng Cụ Văn Phòng/Bút Viết Văn Phòng/Bút Bi,1005.0,
329,329,143944207,Tem wave S bạc đỏ crom 2006-2021,configurable,250000,250000,0,0,0.0,0,Ô Tô - Xe Máy - Xe Đạp/Phụ kiện - Chăm sóc xe/Phụ kiện xe máy/Decal trang trí,200.0,
330,330,145238791,Tem wave S tím bạc crom 2006-2021,configurable,249000,249000,0,0,0.0,0,Ô Tô - Xe Máy - Xe Đạp/Phụ kiện - Chăm sóc xe/Phụ kiện xe máy/Decal trang trí,195.0,
331,331,141803233,Tem rời Wave S đen đỏ (i),simple,189000,189000,0,0,0.0,0,Ô Tô - Xe Máy - Xe Đạp/Phụ kiện - Chăm sóc xe/Phụ kiện xe máy/Decal trang trí,207.0,
332,332,31648298,Peppa Pig: Peppa’s Party,simple,149150,157000,7850,5,0.0,0,Nhà Sách Tiki/English Books/Children's Books/Picture & Storybooks/Storybook,1011.0,6.0
333,333,170506494,Cụm S trang trí cầu thang,simple,80000,80000,0,0,0.0,0,Nhà Cửa - Đời Sống/Nội thất/Nội thất khác,88.0,
334,334,157522017,S-Dock sửa lỗi i-Watch,simple,4500000,4500000,0,0,0.0,0,Nhà Cửa - Đời Sống/Dụng cụ nhà bếp/Phụ kiện nhà bếp/Phụ kiện nhà bếp khác,154.0,
335,335,171862476,Móc treo đồ hình chữ S,configurable,6000,6000,0,0,0.0,0,"Nhà Cửa - Đời Sống/Đồ dùng và thiết bị nhà tắm/Phụ kiện giặt ủi/Móc treo, kẹp quần áo",82.0,
336,336,75664423,Thùng rác Hailo Pure S 3L,simple,1999000,2365000,366000,15,0.0,0,"Nhà Cửa - Đời Sống/Đồ dùng và thiết bị nhà tắm/Dụng cụ vệ sinh/Thùng rác, đồ hốt rác",519.0,
337,337,130782043,MÓC TREO CHỮ S 15 CM,simple,6000,6000,0,0,0.0,0,"Nhà Cửa - Đời Sống/Đồ dùng và thiết bị nhà tắm/Phụ kiện giặt ủi/Móc treo, kẹp quần áo",240.0,
338,338,169715009,Móc chữ S treo chậu cây,simple,503500,503500,0,0,0.0,0,"Nhà Cửa - Đời Sống/Ngoài trời & sân vườn/Hoa tươi, Cây cảnh & Hạt giống/Phụ kiện cây & hoa",91.0,
339,339,22980536,Đèn led gắn tường LWA8011-S,configurable,260000,260000,0,0,0.0,0,Nhà Cửa - Đời Sống/Đèn & thiết bị chiếu sáng/Đèn khác,1063.0,
340,340,8308460,"Kềm nước 6""/150mm Stanley 87-620-S",simple,127000,127000,0,0,0.0,0,Nhà Cửa - Đời Sống/Sửa chữa nhà cửa/Dụng cụ sửa chữa khác/Kềm & Dũa các loại,1104.0,
341,341,51962863,"Kềm điện 7"" Stanley 84-112-S",simple,163000,163000,0,0,0.0,0,Nhà Cửa - Đời Sống/Sửa chữa nhà cửa/Dụng cụ sửa chữa khác/Kềm & Dũa các loại,802.0,
342,342,98174265,Máy hút bụi robot EMMA S,simple,6500000,6500000,0,0,0.0,0,Điện Gia Dụng/Thiết bị gia đình/Máy hút bụi/Robot hút bụi,376.0,
343,343,173682241,Bộ 4 Móc Treo Chữ S,simple,35000,35000,0,0,0.0,0,"Nhà Cửa - Đời Sống/Đồ dùng và thiết bị nhà tắm/Phụ kiện giặt ủi/Móc treo, kẹp quần áo",72.0,
344,344,125506956,Tool Books - Let’s Saw,simple,99900,111000,11100,10,0.0,0,Nhà Sách Tiki/English Books/Children's Books/Picture & Storybooks/Storybook,263.0,
345,345,19701961,Vòi rửa chén Malloca K130-S,simple,3762000,3762000,0,0,0.0,0,Nhà Cửa - Đời Sống/Dụng cụ nhà bếp/Phụ kiện nhà bếp/Vòi rửa chén bát,1101.0,
346,346,88956895,KẸO QUẢ SÂM S KHÔNG ĐƯỜNG - SUGAR FREE GINSENG BERRY S CANDY,simple,249000,249000,0,0,0.0,0,Bách Hóa Online/Bánh kẹo/Kẹo,428.0,
347,347,146513186,Áo Khoác Nỉ BOMBER F.E.A.R.L.E.S.S Ulzzang Unisex,configurable,95000,95000,0,0,0.0,0,Thời trang nam/Áo vest - Áo khoác nam/Áo khoác nỉ,190.0,
348,348,51365645,Ice-Watch ICE.GL.WRG.S.S.14 Ice-Glam White Small Watch,simple,2498000,2498000,0,0,0.0,0,Hàng Quốc Tế/Thời Trang/Thời trang nữ/Đồng hồ nữ,810.0,
349,349,2754317,Rubik MoFangJiaoShi Mirror S Gold ,simple,75000,75000,0,0,0.0,0,Đồ Chơi - Mẹ & Bé/Đồ chơi/Trò chơi trí tuệ,1434.0,
350,350,81287928,ĐÈN TƯỜNG GỖ S-093,simple,413000,413000,0,0,0.0,0,Nhà Cửa - Đời Sống/Đèn & thiết bị chiếu sáng/Đèn khác,460.0,
351,351,17966150,Very Hungry Caterpillar’S Abc,simple,356000,356000,0,0,0.0,0,"Hàng Quốc Tế/Sách, Văn phòng phẩm & Quà lưu niệm/English Books/Maternal & Parenting",1109.0,
352,352,87045140,Little Unicorn’s Magical Mane,simple,125100,139000,13900,10,0.0,0,Nhà Sách Tiki/English Books/Children's Books/Picture & Storybooks/Storybook,436.0,
353,353,31648838,Peppa Pig: George’s Balloon,simple,112000,112000,0,0,0.0,0,Nhà Sách Tiki/English Books/Children's Books/Picture & Storybooks/Storybook,1011.0,
354,354,165035320,Kéo văn phòng S-180,simple,15000,15000,0,0,0.0,0,Nhà Sách Tiki/Văn phòng phẩm/Dụng Cụ Văn Phòng/Kéo - Dao Rọc Giấy,104.0,
355,355,119369098,MÓC CHỮ S BẠC TA,configurable,10000,10000,0,0,0.0,0,Đồng hồ và Trang sức/Trang sức/Bông tai,295.0,
356,356,2564515,60C Steadicam S (Đen),simple,1599000,1599000,0,0,0.0,0,"Máy Ảnh - Máy Quay Phim/Phụ Kiện Máy Ảnh, Máy Quay/Phụ Kiện Máy Ảnh, Máy Quay Khác",1462.0,
357,357,110435946,Móc khóa chữ S,simple,119000,119000,0,0,0.0,0,Nhà Sách Tiki/Quà lưu niệm/Móc Khóa - Phụ Kiện Trang Trí,344.0,
358,358,109252339,"cọ nét s 1,2,3",simple,60000,60000,0,0,0.0,0,Nhà Sách Tiki/Văn phòng phẩm/Bút Chì Màu - Bút Lông Màu - Sáp Màu/Cọ Vẽ - Màu Nước,350.0,
359,359,152341909,Rubik 2x2 QiYi QiDi S 2x2x2,configurable,33800,33800,0,0,5.0,1,Đồ Chơi - Mẹ & Bé/Đồ chơi/Trò chơi trí tuệ,172.0,2.0
360,360,179715358,Đèn Ngủ DUBAI Size S- Công Tắc Bật Sáng Đèn ( Dubai light night size s- light switch ),simple,680000,680000,0,0,0.0,0,Nhà Cửa - Đời Sống/Đèn & thiết bị chiếu sáng/Đèn ngủ,34.0,
361,361,73570171,LÕI LỌC 3M HF40-S DÙNG THAY THẾ CHO MÁY LỌC NƯỚC 3M ICE140-S,simple,3980000,3980000,0,0,0.0,0,Điện Gia Dụng/Thiết bị gia đình/Máy lọc nước/Máy lọc nước không điện,559.0,1.0
362,362,127154531,Cao Cấp Cứu S.O.S SKIN -Fourets Cosmetic,simple,520000,520000,0,0,0.0,0,Làm Đẹp - Sức Khỏe/Chăm sóc da mặt/Sản phẩm trị mụn,255.0,
363,363,168073867,MAXI HOA TRỄ VAI T.S,configurable,279000,279000,0,0,0.0,0,Thời trang nữ/Đầm nữ/Đầm dáng ôm,98.0,
364,364,105659367,Set 5 móc - móc chữ S,simple,70000,70000,0,0,0.0,0,"Nhà Cửa - Đời Sống/Dụng cụ & Thiết bị tiện ích/Giá, móc, cây treo",366.0,
365,365,164248503,CHÂN VÁY JEAN | S.M.L,simple,155000,194000,39000,20,0.0,0,Thời trang nữ/Chân váy/Chân váy dài,112.0,
366,366,73985943, Máy Mài Góc Makute AG016-S 100mm,simple,550000,550000,0,0,0.0,0,"Nhà Cửa - Đời Sống/Sửa chữa nhà cửa/Các loại máy và phụ kiện/Máy mài, máy cắt",449.0,
367,367,122358538,200g Cám Buffalo’s House - Cám cá vàng Cám Buffalo’s House - Cám cá vàng 200 G,configurable,40000,40000,0,0,0.0,0,Bách Hóa Online/Chăm sóc thú cưng/Phụ kiện thú cưng/Dành cho Cá/Bể cá & Phụ kiện,277.0,
368,368,158217,Chảo Ceramic Honey’S HO-AF1C221 - 22 cm,configurable,179000,179000,0,0,3.0,1,Nhà Cửa - Đời Sống/Dụng cụ nhà bếp/Nồi và chảo/Chảo các loại,2446.0,
369,369,30993828,"Ổ cứng SSD KINGFAST F6 PRO 240GB SATA3 6Gb/s 2,5"" (Read 550MB/s  Write 500MB/s) - Hàng chính hãng ",simple,1299000,1299000,0,0,0.0,0,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Lưu Trữ/Ổ Cứng Gắn Trong/Ổ Cứng SSD,1018.0,
370,370,30990624,"Ổ cứng SSD KINGFAST F6 PRO 120GB SATA3 6Gb/s 2,5"" (Read 550MB/s  Write 450MB/s) - Hàng chính hãng",simple,1059000,1059000,0,0,0.0,0,Laptop - Máy Vi Tính - Linh kiện/Thiết Bị Lưu Trữ/Ổ Cứng Gắn Trong/Ổ Cứng SSD,1018.0,
371,371,10401341,Viết Bi Pilot BP-S-F,configurable,27400,41000,13600,33,1.0,1,Nhà Sách Tiki/Văn phòng phẩm/Bút - Viết các loại/Bút bi - Ruột bút bi,1229.0,113.0
372,372,16313962,Pin  Galaxy Tab S 10.5 T800/T805,simple,254000,254000,0,0,0.0,0,Thiết Bị Số - Phụ Kiện Số/Phụ Kiện Điện Thoại và Máy Tính Bảng/Linh Kiện Thay Thế/Pin Thay Thế,1120.0,13.0
373,373,48591266,Áo Sơ Mi Nam Logo S UI05,configurable,120000,120000,0,0,1.0,1,Thời trang nam/Áo sơ mi nam/Áo sơ mi nam tay dài/Áo sơ mi nam tay dài trơn,852.0,2.0
374,374,96575266,Chuốt Chì Gstar S-999 - Tím,simple,4000,4000,0,0,0.0,0,Nhà Sách Tiki/Văn phòng phẩm/Dụng Cụ Học Sinh/Gọt bút chì - Gôm Tẩy,399.0,3.0
375,375,178000728,Kệ Gỗ Chữ S 4 Tầng ,simple,215000,289000,74000,26,0.0,0,Nhà Cửa - Đời Sống/Nội thất/Nội thất phòng khách/Kệ & Tủ,41.0,
376,376,91985599,Sách - Disney’s Land,simple,173530,259000,85470,33,4.0,1,Nhà Sách Tiki/Sách tiếng Việt/Sách văn học/Light novel,402.0,1.0
377,377,174918956,Máy Lọc Nước 3M ICE140-S Không Điện Sử Dụng Lõi lọc nước 3M HF40-S Hàng Chính Hãng 3M,configurable,3980000,3980000,0,0,0.0,0,Điện Gia Dụng/Thiết bị gia đình/Máy lọc nước/Máy lọc nước không điện,60.0,
378,378,104397242,Solar Powered Energy 160PCS COB Flood Light S-pot Lamp with Controller Sensitive Human Motion Induction/PIR S-ensor 3,configurable,285000,285000,0,0,5.0,1,Hàng Quốc Tế/Nhà Cửa - Đời Sống/Đèn & thiết bị chiếu sáng,369.0,2.0
379,379,32158456,Cáp S-Video 10m Choseal Chính Hãng,simple,385000,385000,0,0,0.0,0,Thiết Bị Số - Phụ Kiện Số/Phụ kiện máy tính và Laptop/Các Loại Cáp Chuyển Đổi/Bộ Chuyển Đổi Khác,1000.0,3.0
380,380,96609893,COLOSBABY GOLD 2+ 800G - S,simple,510300,510300,0,0,0.0,0,Đồ Chơi - Mẹ & Bé/Dinh dưỡng cho bé/Sữa bột cho bé/Sữa cho bé trên 24 tháng,397.0,5.0
381,381,89279009,Nón kết vải dù S,configurable,84500,84500,0,0,0.0,0,Phụ kiện thời trang/Phụ kiện thời trang nam/Nón nam/Nón lưỡi trai nam,434.0,1.0
382,382,490362,Bing' s Pocket Library,simple,75000,150000,75000,50,5.0,1,"Nhà Sách Tiki/English Books/Children's Books/Colouring, Sticker & Activity/Coloring & Stickers",737621.0,30.0
383,383,52849440,Móc treo chữ S Happy Home,simple,133000,148000,15000,10,0.0,0,"Nhà Cửa - Đời Sống/Dụng cụ & Thiết bị tiện ích/Giá, móc, cây treo",785.0,5.0
384,384,171822047,F Bộ 5 móc chữ S,configurable,15000,15000,0,0,0.0,0,"Nhà Cửa - Đời Sống/Dụng cụ & Thiết bị tiện ích/Giá, móc, cây treo",82.0,
385,385,6734531,Mũ lưỡi trai nam/ nữ B R I S T I S H ,configurable,87000,87000,0,0,3.0,5,Phụ kiện thời trang/Phụ kiện thời trang nam/Nón nam,1324.0,47.0
386,386,169380414,Dao Elephant ELP NO. S-1801 18mm,simple,38000,38000,0,0,0.0,0,Nhà Sách Tiki/Văn phòng phẩm/Dụng Cụ Văn Phòng/Kéo - Dao Rọc Giấy,93.0,3.0
387,387,2290955,Let’s Make Great Projects,simple,271800,302000,30200,10,0.0,0,"Nhà Sách Tiki/English Books/Children's Books/Colouring, Sticker & Activity/Activity ",1482.0,
388,388,15303374,Kéo tỉa mũi nhọn Vacosi S-04,simple,54000,54000,0,0,0.0,0,Làm Đẹp - Sức Khỏe/Chăm sóc cá nhân/Sản phẩm chăm sóc cá nhân khác,1130.0,9.0
389,389,131126031,Balo mini - May’s Tote Bag,configurable,180000,180000,0,0,0.0,0,Balo và Vali/Balo/Balo nữ,239.0,2.0
390,390,166529284,Đầm jean body đuôi cá S.MLXL,configurable,195000,195000,0,0,0.0,0,Thời trang nữ/Đầm nữ/Đầm dáng ôm,103.0,
391,391,169311741,Combo 4 Móc Inox Hình Chữ S,simple,40000,40000,0,0,0.0,0,"Nhà Cửa - Đời Sống/Dụng cụ & Thiết bị tiện ích/Giá, móc, cây treo",93.0,
392,392,145378627,Sandal đẹp Em’s Shoes MS: ES73,configurable,210000,210000,0,0,0.0,0,Giày - Dép nữ/Giày sandals nữ/Giày sandals đế bằng,195.0,
393,393,166527209,Đầm denim suông 2 túi S.ML,configurable,210000,210000,0,0,0.0,0,Thời trang nữ/Đầm nữ/Đầm suông,103.0,
